,Date,User,Tweet
3861,2022-05-05 11:34:49+00:00,ASHAOLUOS,"@bravefacefunkie This why we are adoring you, A GREAT LEADER 👍. You will be crowned 👑 the President of Nigeria comes May 29th 2023, by the grace of God. Ota kan nse lasan ni won ko le bori."
3862,2022-05-05 11:33:35+00:00,RuleofLawNG,"With all the money available to Rivers State, Nigeria, and with her two-term governor seeking to be president of Nigeria, this is what Port Harcourt, the state capital, looks like.

If this is the best he could do for little PH and Rivers, imagine how little he'd do for Nigeria. https://t.co/zDqWkyYaNG"
3863,2022-05-05 11:33:02+00:00,iamabuchi,"Since his entry into politics in 1993, Atiku Abubakar has unsuccessfully contested five times for the Office of President of Nigeria in 1993, 2007, 2011, 2015 and 2019 @renoomokri ur @atiku has always been a failure never reenforce failure he belong in the past now https://t.co/OmueLntFbK"
3864,2022-05-05 11:32:30+00:00,makaayofficial,"It was on this day in history (2010),that Umaru Musa Yar'Adua died after his return from Saudi Arabia .  He was the 13th President of Nigeria and was declared the winner of the Nigerian presidential election held on 21 April 2007. He was sworn in on 29 May 2007. In 2007, https://t.co/eizkuuzCkd"
3865,2022-05-05 11:32:05+00:00,Tha_jayiii,Next president of Nigeria https://t.co/06MvikF2IF
3866,2022-05-05 11:31:33+00:00,iamkingstev,@OOdilinma Am the next president of Nigeria 🇳🇬 &gt; make I console myself small 😏😏
3867,2022-05-05 11:30:01+00:00,eriancestor,Everywhere on lockdown 05/05/2022 in the whole of biafra states as the president of Nigeria Mohammed Buhari visits Ebonyi state this shows he’s not welcomed by the people of Biafra @UN I’m sure you see there’s no love in Nigeria people are dying no one is happy #AddressTheNation https://t.co/dsO5ymujx1
3868,2022-05-05 11:29:15+00:00,teebabzz,I don’t know what APC Governors are up too..Na all of them one becomes president of Nigeria crazy ass jokers ✅
3869,2022-05-05 11:28:51+00:00,tavagghistory,"On this day in 2010, Umaru Yar'Adua Musa died. He was a Nigerian politician who was the president of Nigeria from 2007 to 2010. https://t.co/aNfvzWJBFv"
3870,2022-05-05 11:25:26+00:00,edechematthew,It's astonishing how some blithering idiots from the North still believe that they have the population to command who becomes the President of Nigeria with their interests being the priority when they choose to concede it to any other region.
3871,2022-05-05 11:23:06+00:00,Omosalewa,"@simplyEromz @TomiwaImmanuel I had to come back to this. Those of you campaigning for Yemi for the office of the President of Nigeria, don't forget that the economic team is being headed by him. I think it's high time we all started asking critical questions. Why should a sane person vote for @ProfOsinbajo ? https://t.co/py5smt7S9S"
3872,2022-05-05 11:21:24+00:00,AmaibiGeorge,"I understand that my people are calling on me to run for President of Nigeria, I am still consulting relevant stakeholders!!!

Announcement soon!!!

Amaibi George is able and capable of leading Nigeria!!!! 

#Victory2023"
3873,2022-05-05 11:19:29+00:00,godwinakhigbe4,"Every Tom, Dick and Harry is declaring to be President of Nigeria as if it's a council election. Indeed, the standard has fallen tremendously.
May be I should join the circus."
3874,2022-05-05 11:07:50+00:00,NoDeySuspendMe,"Egbon, you will be here to still demonize BAT and Sanwolu's supporters tomorrow that they are attacking your candidate. 

Una soap don finally finish! 

PYO people created this fake news since yesterday just because of BAT. 

Las las, BAT is the next President of Nigeria. https://t.co/qiwo6RTFPX"
3875,2022-05-05 11:04:43+00:00,TLiberationnews,"Type Of Yaradua Hard To Find – Goodluck Jonathan - https://t.co/W7E6RKtJa7 Former President, Goodluck Jonathan described late president of Nigeria, Umaru Musa Yaradua as a good man whose type is hard to ... https://t.co/DR5ypbVnoq"
3876,2022-05-05 11:04:35+00:00,TeamJJ_forever,@AkuruDeborah @oga__joe @TokyosBite @ojay_obin I’m not being rude. Apologies if it seemed that way. God gave us brains with the intention for us to use it.  Now if you become the president of Nigeria tomorrow and someone respects your mum would you pick an offense to that? You are still president and that would not change
3877,2022-05-05 11:02:26+00:00,adeyanjudeji,"It is super embarrassing that every Tom, Dick and Harry wants  to be president of Nigeria in 2023."
3878,2022-05-05 11:02:12+00:00,ISLIONHEARTZ,@KarangwaMikee Is BUHARI THE PRESIDENT OF NIGERIA 🇳🇬??
3879,2022-05-05 10:55:24+00:00,Mcphyl,"@indulewe @IzekweSU @FemmyPatrick @Morris_Monye @OfficialPDPNig Now you must feel real smart but it does not change the fact that you keep sounding dump with every word you say. Regardless of your assumptions, if the a candidate wins the northern states and loose the Southern states, he ain't becoming the president of Nigeria."
3880,2022-05-05 10:55:12+00:00,Forchebs,"What if Tinubu's ambition is to become President of Nigeria or President of Oduduwa Republic.

President is president right? That nation mustn't be called Nigeria?

It's just me over thinking right?"
3881,2022-05-05 10:54:12+00:00,rainbowsynergie,"@Oyoyo82 Even in d hypothesis or possibility of not been elected as president of Nigeria, PO has succeeded in pointing &amp; pushing out d hard facts to d citizenry so d nx president can't dodge all dis relevant questions by again playing to d gallery. 2023 cannot &amp; shd not be biz as usual.🤔"
3882,2022-05-05 10:53:40+00:00,Mc_Highness,"Exactly 12 years ago, former President of Nigeria,  Umaru Musa Yar'Adua capitulated to ill  health . 
Umaru Musa Yar'Adua (16 August 1951 – 5 May 2010).
___________________
May his soul continue to rest in peace. #NFTCommunity
#watch  #astrostuffs #Davido #DoctorStrange https://t.co/OwqX7sXkZy"
3883,2022-05-05 10:49:02+00:00,nandossa2,"The imposter  president of Nigeria @CatrionaLaing1 touring round the north despite the insecurity concern.,which proves she is among the problem Nigeria is facing ,same way she committed atrocities in Zimbabwe with the help of British, https://t.co/GcD2ojANWe"
3884,2022-05-05 10:47:37+00:00,Akuma501,@General_Somto After this there's never assurance that we Igbos will be given the chances of being a president of Nigeria
3885,2022-05-05 10:47:15+00:00,Freedom36611334,@Splendsta @ManLikeIcey Everybody wan b president of Nigeria
3886,2022-05-05 10:46:04+00:00,Sirtomi26,"The next president of Nigeria watching last night’s game. Someone said it’s an “ away goal” but Tinubu said “ Away goal doesn’t apply anymore”. 
 Even in sports , Asiwaju is very current. https://t.co/oDgJBVVVwT"
3887,2022-05-05 10:44:53+00:00,Andrew_Eneyi,"President Buhari's incompetence appears to be the reason why almost every Tom, Dick and Harry wants  to be president of Nigeria come 2023."
3888,2022-05-05 10:38:11+00:00,AgohTiza,"@DareGlintstone @atiku @NOIweala Not possible
She has obtained US citizenship by that she is disqualified by law to hold the position of president or vice president of Nigeria."
3889,2022-05-05 10:37:54+00:00,danopara3888,"It's been 12 Years 🕊️ 

Umaru Musa Yar'Adua was a Nigerian politician who was one of the best President of Nigeria, he was president from 2007 to 2010.

He passed away on the 5th of May, 2010.

Continue to rest in peace🙏 https://t.co/CQ0p8Ecyi5"
3890,2022-05-05 10:34:52+00:00,iamabuchi,People like this vagabond here are  the reason Nig is backward when Gej ran for president @renoomokri  did not show us the voting power of the ijaws now he feel why will an igbo man be a president of Nigeria so he came up with statistics of voting power of south east https://t.co/Nq2CC0fe6X
3891,2022-05-05 10:33:17+00:00,Abubakardallah2,@SaharaReporters Every body want to be president of Nigeria de have made nonsense of Nigeria presidency. Jobless people is a pity sha.
3892,2022-05-05 10:32:02+00:00,chuqumafrank,"PETER OBI WAS A GUEST OF BEREKETE FAMILY TODAY. BEREKETE IS AN ABUJA RADIO  101.1 FM PHONE IN PROGRAM ANCHORED BY THE  ORDINARY PRESIDENT. TRUE TO THE NAME OF THE PROGRAM ANCHOR HE PETER OBI THE GUEST, TURNED TO  AN ORDINARY PRESIDENT OF NIGERIA. BELOW ARE SOME OF OBI'S SOUNDS"
3893,2022-05-05 10:30:39+00:00,Mr_Ajala,"@ruthtilleygyado @iamtennygee It's beginning to appear there's more towards this than just mere ambition to become President of Nigeria, I believe @OfficialAPCNg is gathering funds from those it has allegedly sponsored over time to allegedly fund its party's election rigging machine come 2023."
3894,2022-05-05 10:28:55+00:00,niyorty,@raysmithlove01 That is why i want https://t.co/sHytTuaBS7 be president because this is his people.  They will stop the moment he becomes the President of Nigeria.
3895,2022-05-05 10:25:40+00:00,alightmentoffic,"The person to whom another is accountable must have the proper standing or authority to hold someone accountable. PETER OBI stand the chance of being the president of nigeria comes 2023.
#PeterObi4President2023 https://t.co/gJdslR4qwb"
3896,2022-05-05 10:24:33+00:00,kashimawo12345,"ALMIGHTY GOD, will bless our ordinary hammed issa of human Right radio, is the man of integrity,is the man of humanity,is the man that can do better than our politician,more than our president of Nigeria,I salute you; you are our president"
3897,2022-05-05 10:24:03+00:00,david_azuh,Awaiting MC Oluomo declaration of interest to Run for seat of the President of Nigeria under APC. APC na Magic Cruise.
3898,2022-05-05 10:22:09+00:00,UzomahS,"@SaharaReporters And This one wants to contest to become the president of Nigeria...... I Laff because he will be worst that the current one

The sad part is that some people young people will support this nonsense statement"
3899,2022-05-05 10:20:04+00:00,Anyiezendu,So you can see why so many people want to be president of Nigeria 🇳🇬.  Most of them are not contesting to win . https://t.co/nGe2TkAon3
3900,2022-05-05 10:18:09+00:00,trueAFICIONADO,I'm just surprised with the way this @MBuhari @OfficialAPCNg administration has reduced the office of the president of Nigeria! Now even a bus conductor can contest so far he can purchase form. It's a big shame that these looters keeps walking on our streets and the masses still https://t.co/o4rlb2l3MA
3901,2022-05-05 10:12:43+00:00,UsmanAbdulsal18,@mamatee001 Good morning. I just want to inform you of my decision to run for president of Nigeria.
3902,2022-05-05 10:12:02+00:00,page36news,"Nigerians Told To Forget About An Igbo Man Becoming The Next President Of Nigeria, Unless Bola Tinubu, Vice President Osinbajo, Other South-West, South-South, And Powerful Northern Presidential Aspirants In APC And PDP Voluntarily Withdraw From The Race... https://t.co/AIKHQ0KMRG"
3903,2022-05-05 10:11:33+00:00,MoniMike8,"@firstladyship Continue campaigning for him on Twitter.
Let Peter Obi go and struggle for the ticket, your campaign here can't give him the president of NIGERIA!!"
3904,2022-05-05 10:09:44+00:00,hilary_effiong,"@henryshield The level of Buhari's failure has so reduced the office of the President to the point that every Tom,Dick and Harry now wants to be president of Nigeria."
3905,2022-05-05 10:07:30+00:00,yemithanni007,@ogundamisi Even if you have it. These idiots will not allow you to be president of Nigeria
3906,2022-05-05 10:07:12+00:00,ELEGBETE1SPORTS,"Hearing people eulogize former president Umar Musa Yar'adua really breaks the heart, especially seeing the electricity problem we are facing. This man's first act as president of Nigeria was to veto the planned hydro power project that would have solved our power problem forever."
3907,2022-05-05 10:05:53+00:00,NwabuezeKings10,"@antonioguterres @MBuhari You people knew that Muhammad buhari is dead since 2017, who are you thanking, the impostor claimed to be Muhammad buhari #British government imposed to Nigerians as their #President of #Nigeria Muhammad buhari @UN @antonioguterres. #FreeMaziNnamdiKanu https://t.co/fh797Hwawk"
3908,2022-05-05 10:04:26+00:00,ogoma_samuel,"Vote and predict Peter Obi as the next President of Nigeria on NaijaBet.

Bet🔗https://t.co/UjyR7ZRGTD

#PeterObi4President2023 https://t.co/XPUwXzGQqZ"
3909,2022-05-05 10:03:31+00:00,cosycee,"Oya Spot the next President of Nigeria... Mr Peter Obi 😎
You have great potentials sir 🙏 @PeterObi https://t.co/E6UPaG2npg"
3910,2022-05-05 10:02:55+00:00,Romeo23580954,"Peter Obi is not desperate to be the President of Nigeria, we the supporters are desperate to make him the President of Nigeria. Know this and know peace, it’s either Peter Obi or nothing. 

#PeterObi4President2023 #PeterObi4President2023"
3911,2022-05-05 10:01:44+00:00,sakaHammed11,"""My people asked me to contest for President. So, I am contesting for the office of the President of Nigeria. I am not contesting against Asiwaju. Those he raised are contesting too, but I was already a household name when he was a governor...""

Adams Oshiomhole on Arise TV"
3912,2022-05-05 09:58:51+00:00,Sir_AEJ,Seems like everyone is running for President of Nigeria now… @Adheydayor @Tola_Abimbola @Olusiwale when are you guys declaring???
3913,2022-05-05 09:58:46+00:00,Qdpaper2,"""My people asked me to contest for President. So, I am contesting for the office of the President of Nigeria. I am not contesting against Asiwaju. Those he raised are contesting too, but I was already a household name when he was a governor...""

~ Adams Oshimole. 

Adams Adams 😄"
3914,2022-05-05 09:50:31+00:00,caleynificent,"One time, i saw a job i had the opportunity of giving a friend been given to another. I was so angry.
Fast forward to today and the guy the gave the job to posted a picture he took of the vice president of Nigeria.

Its not what you know, sometimes who you know matters!!"
3915,2022-05-05 09:50:16+00:00,Keefefrank,"@SilasWills @DanielRegha @datchuguy Yeah, he even advised the president of Nigeria"
3916,2022-05-05 09:49:42+00:00,ChetamNnam,"Do any Igbo alive today really believe that an Igbo person is going to be elected as the president of Nigeria in 2023 and beyond in his, her lifetime? 🤔"
3917,2022-05-05 09:47:40+00:00,ConnectOnitsha,"Mr. Adams Oshiomole, former governor of Edo state and former chairman of APC has today declared to contest for the president of Nigeria under the APC. https://t.co/rcUvJEmWe5"
3918,2022-05-05 09:39:21+00:00,VictorE51662446,"Watch a man of integrity live now on Brekete Family.
He is Peter Obi
Give him your vote to be the next President of Nigeria. You will never regret."
3919,2022-05-05 09:36:48+00:00,republicjournal,"Today in 2010, President Umaru Musa Yar’Adua died after months of health complications. He was the president of Nigeria from 2007 until his death and governor of Katsina State from 1999 to 2007. He was 58 years old. #RxHistory⏳ https://t.co/dFbzwwIw7h"
3920,2022-05-05 09:29:28+00:00,tedcohenny,"@zusiemeruwa So this is what we can do with this information: if Obi ever becomes president of Nigeria, every senior prefect of all secondary schools in Nigeria will have his number. And when they call, he will answer the call."
3921,2022-05-05 09:25:51+00:00,Monnylink,"@DareGlintstone Atiku, Saraki, and Tambuwal were all members of APC in 2015. So Buhari is the president of Nigeria and he is from the north."
3922,2022-05-05 09:22:50+00:00,uzorhenry,"With Gov Wike As President Of Nigeria, NIGERIA will work again, i have hope so are millions of Nigerians across the Nation that Gov E N Wike The Executive Governor Of Rivers State And The Presidential Hopeful Come 2023 peace &amp; security will return to Nigeria Amen. https://t.co/0SF1av1UyT"
3923,2022-05-05 09:16:52+00:00,DeeOneAyekooto,"""My people asked me to contest for President. So, I am contesting for the office of the President of Nigeria. I am not contesting against Asiwaju. Those he raised are contesting too, but I was already a household name when he was a governor""

Adams Oshiomhole on Arise TV

Fact👍 https://t.co/zWucpOGuDo"
3924,2022-05-05 09:15:07+00:00,RukkyAbdullahi,"Some group of paid people woke up one day and decided to make Peter Obi the President of Nigeria on Twitter.. aiiii 🤣🤣😅😅

#Atikulated"
3925,2022-05-05 09:13:25+00:00,GCC_OBICHUKWU,"When Nigerians are feeling the heat of APC misrule, their members are purchasing 100 million naira presidential forms in mass.
  
The more reason we need Peter Obi as president of Nigeria 2023.
#PeterObi4President2023"
3926,2022-05-05 09:13:15+00:00,Easy_Money007,"Prophet TB Joshua Prophecy shall come to pass, that come 2023 Akwa  Man shall become the President of Nigeria and the dream shall actualize. 
#LetGodswillbedoneinNigeria# 
#Nigeria!!!saiAkpabio#
#LetGodswillbedonecome2023# https://t.co/Y5S21hJx1G"
3927,2022-05-05 09:12:46+00:00,BOduwale,"@whitenigerian yaradua would have been the best president of Nigeria 
But They killed him because of the good works forthcoming then😔"
3928,2022-05-05 09:09:38+00:00,jemiseyejide,Everybody wants to be President of Nigeria including the governors that are owning workers several months of salaries I pity this country oooooooo.
3929,2022-05-05 09:08:44+00:00,Sirr_marvis,Nigeria group of elite has turned the office of the president of Nigeria into a class prefect office #Projectnigeria
3930,2022-05-05 09:08:41+00:00,ZinaSpeaks,"""My people asked me to contest for President. So, I am contesting for the office of the President of Nigeria. I am not contesting against Asiwaju. Those he raised are contesting too, but I was already a household name when he was a governor...""

-Adams Oshiomhole on Arise TV"
3931,2022-05-05 09:07:53+00:00,IfeomaNeslon,"I thank GOD for the peaceful and successful declaration by DR MIN. GODSWILL AKPABIO as the EXECUTIVE PRESIDENT of NIGERIA come 2023.
#GodswillAkpabioDeclares 
#TheIncomingPresident https://t.co/CLCjwCrT3r"
3932,2022-05-05 09:05:22+00:00,idimah1,@Godwinz_Gate The competent man for the job of president of Nigeria for Nigerians
3933,2022-05-05 09:05:14+00:00,TheEmmalez,"12yrs remembrance of Umaru Musa Yar'Adua, Former President of Nigeria.

Keep resting in peace sir.
You were the best among the rest. https://t.co/KEVtF0HIiQ"
3934,2022-05-05 08:59:03+00:00,uzorhenry,@GovWike Gov Wike is the best for the top Job As President Of Nigeria. https://t.co/tXjS62lEKU
3935,2022-05-05 08:57:07+00:00,gr8tmindd,"My follow youths and Nigerians including @OfficialPDPNig , please let us join hands together and deliver @PeterObi for President of Nigeria. Let us change the narratives. He is a disruptive thinker and seasoned administrator. My role model"
3936,2022-05-05 08:53:39+00:00,jeff_olisa,"I’ll break it down for you. A certain Yusuf Buhari owns a very expensive bike, yet he doesn’t have a job to justify he could afford such an expensive bike. And his father is the president of Nigeria… Hope it makes sense to you now. https://t.co/eFBuZGD6rG"
3937,2022-05-05 08:52:41+00:00,itssonjosh,"@OfficialPDPNig if you truly say you're the PEOPLE'S DEMOCRACTIC PARTY, now is the time to show and proof this.

Most Nigerians have one name on their lips.
Most Nigerians have one face in their minds.

#PeterObi FOR PRESIDENT OF NIGERIA.

#PeterObi4President2023 
#peterobi2023"
3938,2022-05-05 08:48:34+00:00,wabiu__,BAT has an ambition to become the President of Nigeria but I'm not sure if he has a blueprint to salvage the country
3939,2022-05-05 08:47:48+00:00,AtikuObi6,"Electing Buhari as President of Nigeria brought Presidential standard to minus zero!

Now, everyone want to be President of Nigeria.

None of them except one has a plan to put things right!

I stand with @atiku"
3940,2022-05-05 08:46:59+00:00,hipoliteDchuloo,Vote 4 me for d president of Nigeria nd I will make sure all man can marry more than one wife... https://t.co/roCjToBNZP
3941,2022-05-05 08:41:36+00:00,uzorhenry,"@CACCOT1 There's nothing wrong with the caliber of people declining to be president of Nigeria, Nigerians have the right to choose amongst the people they fill can Govern them well."
3942,2022-05-05 08:36:38+00:00,husainihada,@chosensomto @chosensomto I must confess: you are doing a good job Sir. We're more enlighten. I pray you be one of the PAs/SAs to assist HE Atiku Abubakar the President of Nigeria.
3943,2022-05-05 08:35:40+00:00,EvansSpeaks,"PETER OBI WAS A GUEST OF BEREKETE FAMILY TODAY. BEREKETE IS AN ABUJA RADIO  101.1 FM PHONING PROGRAM ANCHORED BY A MAN WITH STUDIO NAME; ORDINARY PRESIDENT. TRUE TO THE NAME OF THE PROGRAM ANCHOR HE PETER OBI THE GUEST, TURNED TO  AN ORDINARY PRESIDENT OF NIGERIA. https://t.co/BQvy1TPH70"
3944,2022-05-05 08:33:33+00:00,itssonjosh,"Would it be nice to have the direct line to the Office of The President of Nigeria, Commander in Chief of the Armed Forces???

#PeterObi4President2023 
#PeterObi4President 
#peterobi2023 https://t.co/t2urexBCRU"
3945,2022-05-05 08:23:07+00:00,Michealomeiza2,"Imagine you are the next president of Nigeria, what will be your first agenda??.🤔🤔"
3946,2022-05-05 08:15:04+00:00,Marcelo97486903,I dreamt as Tinubu becomes the president of Nigeria
3947,2022-05-05 08:06:51+00:00,spin_doc_11,"Without any sentiments @PeterObi is one of the best aspirants for the seat of the president of Nigeria. His record speaks for him, he is honest, prudent, full of fresh ideas and loves this country. https://t.co/2sIbeDrW8G"
3948,2022-05-05 08:05:53+00:00,AbiolaAbdul,"I present to you Dr. Christian Emeruwa @DrEmeruwa, a man aspiring to become the next president of Nigeria Football Federation (NFF). Has  a PhD Degree in Administration and Organization of Sports. 
A FIFA and CAF expert in football safety and security. #NFF #football #Emeruwa22' https://t.co/bisD7cNF7d"
3949,2022-05-05 08:04:03+00:00,legitngnews,"There is an ongoing political tussle over which region should produce the next president in 2023, when Muhammadu Buhari, will be leaving office.

The Igbo elders insist their geo-political zone must produce the next president of Nigeria.

https://t.co/5Ps90bM2ki"
3950,2022-05-05 08:02:25+00:00,AndemTony,"Burna Boy, Wizkid Davido! 
You guys should declare to run for office of President of Nigeria. 
U have the spread, so chances are high that u will win."
3951,2022-05-05 07:57:43+00:00,Darlykingo3,@ruffydfire Next president of Nigeria
3952,2022-05-05 07:57:16+00:00,BiggWinny,@peeeeAbdul 3.5 years like the president of Nigeria.
3953,2022-05-05 07:56:32+00:00,areabwoi,@KarangwaMikee When am I becoming the president of Nigeria?
3954,2022-05-05 07:56:15+00:00,Lord_Akpos,@AbbasolaSadauki @renoomokri Let us just vote the Almighty as President of Nigeria.
3955,2022-05-05 07:52:23+00:00,TkChristian11,"In one of his finest moments, #MNK prophesied that Nigeria will NEVER allow the Southeast to produce a President of Nigeria. Like many of his prophesies, this one is just about to come true, thanks to APC and PDP.

Nigeria is actually the reason for #Biafra. Isn’t it? @PeterObi"
3956,2022-05-05 07:51:25+00:00,Zik20867663,How did HURIWA Coordinator come to the unfortunate and unintelligent conclusion that if GEJ will not contest APC or PDP will micro zone their platforms to the Igbos? He should know that GEJ is the closest call to the Igbos' aspiration to become President of Nigeria.
3957,2022-05-05 07:47:25+00:00,Bonazo5,"@olusogaowoeye Oshiomole on Arise TV: 

""My people asked me to contest for President so I am contesting for the office of the President of Nigeria. I am not contesting against Asiwaju. Those he raised are contesting too,but I was already a household name when he was a governor""..."
3958,2022-05-05 07:44:25+00:00,jchiedu_,@nigeriasbest Atiku and Saraki arent the characters we need as president of Nigeria
3959,2022-05-05 07:35:18+00:00,viewers_Cnews,"Alhaji Atiku Abubakar said he would introduce a diaspora voting and quota system if he becomes president of Nigeria in 2023. https://t.co/Pb2lxU5NBU 
#Atiku #politics_politics_politics"
3960,2022-05-05 07:32:54+00:00,Twaggtee,"@Sir_Yosman @novieverest The same Alex ekweme former Vice President of Nigeria that was trending on Twitter here 2 days ago for losing primaries in 1999 in jos against OBJ

Almost 5 igbos lost the primaries that brought out obasanjo and olu falae it’s all over the Internet.

https://t.co/JchV41033k https://t.co/7otScrv6qI"
3961,2022-05-05 07:32:49+00:00,Osasjonathanog,See what @GEJonathan said about his boss and former President of Nigeria!!!!!! https://t.co/XC8FyFkyVE
3962,2022-05-05 07:28:30+00:00,Greatvoices1,"@SaharaReporters Peter Obi cannot do that, he is the next president of Nigeria"
3963,2022-05-05 07:26:01+00:00,IkoroSuper,"The best way to support and achieve this dream of having the best president of Nigeria @Peter Obi in 2023 is by getting our PVC active and ready. In this case now,it's more relevant than tweeting.  Imagine what the outcome of the result will be if all his tweeter fans have PVC."
3964,2022-05-05 07:22:20+00:00,saefhenry,"""What if you were aborted"" is such a stupid arguement, I wouldn't know you idiot.
""What if you become the president of Nigeria""😭😭😭😭

STFU!!!!!!!!!!!!!!!!!"
3965,2022-05-05 07:14:45+00:00,Jidestar,"@alabi_daniel @SaharaReporters Who knows, Atiku may have signed a pact with the Cosmos that he must be the President of Nigeria before he draws the curtain. He should seek a coalition like in 2015. Habitual loosers have a way of getting in through coalition."
3966,2022-05-05 07:12:04+00:00,chineduanaz,@emma_kabuo @OfficialPDPNig @PeterObi Waste of time. The next President of Nigeria would only come from PDP or APC. Dazzol.
3967,2022-05-05 07:05:12+00:00,George5Edem,"If other Nigerians will not allow the South East to produce the next President of Nigeria,they must allow us to go and build our own country.Period! Enough of these nonsenses."
3968,2022-05-05 06:59:24+00:00,abuhamdalat,"According to the VP at the palace, ""my reason for aspiring for the office of the President of Nigeria is to serve the Nigerian people. I have no other reason or objective except to serve."
3969,2022-05-05 06:57:02+00:00,aicevilla,"@GEJonathan The only president of Nigeria that reduce the price of PMS,DPK,AGO during his tenure"
3970,2022-05-05 06:56:19+00:00,MooreEhis,"Dear @PeterObi,

This is a subtle reminder that anything less than being the Next President of Nigeria is not your portion.

Warm regards,

Concerned Citizen"
3971,2022-05-05 06:52:03+00:00,ChisomAgudigwe,"@antonioguterres @MBuhari That impostor president of Nigeria should be arrested to answer for the #genocide against Biafra nation, if you truly came for justice"
3972,2022-05-05 06:51:24+00:00,Enjay_L,"@ShinaPeller please which of the positions are you vying for? 

Shey na Senate abi President of Nigeria ?"
3973,2022-05-05 06:47:04+00:00,aicevilla,"@GEJonathan Best president of Nigeria till date 
No Cap💯✅"
3974,2022-05-05 06:46:05+00:00,IgweThailand,"Someone is using @MBuhari name, to go back to his original ambition...war on the Igbo. They're ignoring ISWAP, Miyetti Allah &amp; BOKO HARAM that have surrounded Abuja. 
It's sad watching the President of Nigeria, @CatrionaLaing1 touring the North at the detriment of #Biafrans. https://t.co/D1Iada3rtm"
3975,2022-05-05 06:39:00+00:00,KomeErueme,@MobilePunch Next President of Nigeria @VPOsinbajo
3976,2022-05-05 06:37:47+00:00,HafeezAkanni_,"According to the VP @ProfOsinbajo during his visit to Taraba state yesterday, “my reason for aspiring for the office of the President of Nigeria is to serve the Nigerian people. I have no other reason or objective except to serve.""
#PYO2023 #Agent23 https://t.co/bKPb4mDZLv"
3977,2022-05-05 06:25:32+00:00,deomonzed,"The next President of Nigeria will be a competent Igbo man or woman.

Otherwise...Nigeria nor go drink water drop cup. #PeterObi4President2023"
3978,2022-05-05 06:25:12+00:00,GodOfWar1759,"Akpabio, Oshiomole and Fayemi have all declared to be President of Nigeria, so far 25 people have declared under APC, please who is left to declare since APC &amp; Buhari have not only lowered the bar but they also removed it."
3979,2022-05-05 06:21:09+00:00,biafra_hail,"@Adebayo0306 @officialABAT 🤣🤣🤣🤣if Tinubu become president of Nigeria, That day Nigeria wld divided into pieces...shabi una say una dey craze"
3980,2022-05-05 06:19:35+00:00,deomonzed,E for sweet to have @PeterObi as President of Nigeria. But bad people who benefits from Nigeria not making progress nor go gree and we too nor go gree  #PeterObi4President2023 https://t.co/Nt247234N3
3981,2022-05-05 06:18:06+00:00,bob_eboh3,@missendowedz We need a courageous leader like Governor Yahaya Bello as President of Nigeria
3982,2022-05-05 06:16:29+00:00,JuliusOlumodej2,@channelstv Hunger will also kill Nigerians if Fayemi becomes the president of Nigeria.
3983,2022-05-05 06:16:03+00:00,okwutejohn1,@thecableng @GovWike @OfficialGYBKogi The unifieing instinct of GYB as expressed in his massive youth inclusion in governance across strata is amazing and worthy of emulation. He should be given the opportunity to deepen it nationally as president of Nigeria.
3984,2022-05-05 06:15:30+00:00,Applause_Dem,@PeterObi is running for the President of Nigeria.  Hear it directly  him. Don’t be distracted. The Movement is on. https://t.co/5SXV2HVGra
3985,2022-05-05 06:13:08+00:00,walesale,@AtedoPeterside @anapfoundation Imagine a Peterside as president of Nigeria. Just imagine it. An astute cosmopolitan and intellectual. I can only imagine.
3986,2022-05-05 06:08:50+00:00,baba_nasidi,"@Pinktourmline @OselokaHObaze @PeterObi @doyinokupe @TakeBackNaija_ @LM4PeterObi @ministryoflabo8 @dudugombe @Chi_Onyemelukwe @NNpeterobi @PDPGovernment @OkoyeCardinal The problem is that you have No idea on how a President emerges in Nigeria through democracy. Go to the NW, NE, NC SS SW and get the PDP delegates to vote for Peter Obi first. If he wins, you can now talk on how he will be voted as The President of Nigeria."
3987,2022-05-05 06:02:43+00:00,Jo360Degrees,"@Enorme_Inter Yes, and my father would've become the President of Nigeria if only he had obtained a Bachelor's degree. 🤷🏾‍♂️🙄"
3988,2022-05-05 05:59:18+00:00,Reallifereports,"“I Will End ASUU Strike Once I Become President Of Nigeria” - Adams Oshomole Declares

#Reallifereports https://t.co/a4JrGtqB6y"
3989,2022-05-05 05:57:42+00:00,ab2truth,"@SaharaReporters Pls Obi supporters disregard this news, its a ploy to slow us down.  Our principal is fully on the race to become the president of Nigeria and he's the man Nigerians are waiting for to fix this Buhari mess. #PeterObiForPresident2023"
3990,2022-05-05 05:50:37+00:00,uchekingsely990,"Listen to the response of this Terrorist sponsor that called himselve a president of Nigeria. They are killing unarmed IPOB protesters in other to keep Nigeria one , now , my question is; is this channel to keep a country one ? Can it work this way ? FREE BIAFRA https://t.co/02v1ASh3fK"
3991,2022-05-05 05:44:33+00:00,ONwanzu,"The whole truth is, electing Peter Obi as president of Nigeria, will solve a thousand and one problems inflicting Nigeria today.

Not only will Nigerians be getting the best man for the job because amongst the bunch jostling for the job today, he stands shoulder above every other"
3992,2022-05-05 05:38:18+00:00,Ifyada2006,"@SaharaReporters Now, Atiku should be Peter Obi's running mate. Peter Obi must not be Atiku's running mate again.
We want Peter Gregory Obi as the next President of Nigeria."
